DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-12-18 06:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6851_output_1944-12-18,Sud Marshalling Yards,Osterfield,200,914.0,850.0,92.99781181619255,64.0,7.00218818380744
1944-08-12 20:30:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5626_output_1944-08-12,Etaples Bridge,Etaples,167,714.86,714.5,99.94964048904681,0.36,0.050359510953193624
1943-09-16 23:59:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5707_output_1943-09-16,Marshalling Yards,Modane,885,658.0,546.0,82.97872340425532,112.0,17.02127659574468
1944-12-24 18:26:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5993_output_1944-12-24,,,27,615.197,615.0,99.96797773721264,0.197,0.0320222627873673
1944-03-22 09:30:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5549_output_1944-03-22,42057 630 RWY CENTRE,ANGOULEME,20,589.5,90.0,15.267175572519085,499.5,84.7328244274809
1944-12-05 21:14:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6543_output_1944-12-05,MARSHALLING YARD,SOEST,473,502.0,190.0,37.84860557768924,312.0,62.15139442231076
1944-12-29 14:59:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6534_output_1944-12-29,Marshalling Yard,Siegen,210,500.75,387.75,77.43384922616076,113.0,22.56615077383924
1944-10-05 20:17:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6509_output_1944-10-05,,,303,435.846,429.0,98.42926171170551,6.846,1.5707382882944894
1945-04-11 13:17:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6060_output_1945-04-11,Marshalling Yards,Donauworth,288,426.4,393.4,92.26078799249531,33.0,7.73921200750469
1942-12-15 12:01:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5891_output_1942-12-15,Schlesischer RR Station,Berlin,146,391.75,255.0,65.09253350350988,136.75,34.90746649649011
1942-01-22 12:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5908_output_1942-01-22,,,18,352.0,352.0,100.0,0.0,0.0
1945-06-06 18:43:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6382_output_1945-06-06,,USTADT,8,345.5,343.0,99.27641099855282,2.5,0.723589001447178
1941-06-06 21:29:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6382_output_1941-06-06,,USTADT,288,342.998,341.0,99.4174893148065,1.998,0.5825106851934997
1941-11-17 15:02:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5999_output_1941-11-17,Kalk Marshalling Yard,Cologne,167,337.0,334.0,99.10979228486647,3.0,0.8902077151335311
1944-12-13 18:41:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6851_output_1944-12-13,Sud Marshalling Yards,Osterfield,146,306.0,290.0,94.77124183006535,16.0,5.228758169934641
1943-11-11 22:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6709_output_1943-11-11,RAILWAY YARD,,393,301.0,257.0,85.38205980066445,44.0,14.61794019933555
1944-11-14 14:30:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6437_output_1944-11-14,,Papenburg,1,300.0,100.0,33.33333333333333,200.0,66.66666666666666
1941-03-01 15:06:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6260_output_1941-03-01,Uerdingen Marshalling,Krefeld,146,286.0,286.0,100.0,0.0,0.0
1944-12-14 18:41:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6851_output_1944-12-14,Sud Marshalling Yards,Osterfield,100,279.0,263.0,94.26523297491039,16.0,5.734767025089606
1944-12-17 18:41:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6851_output_1944-12-17,Sud Marshalling Yards,Osterfield,155,255.0,239.0,93.72549019607843,16.0,6.2745098039215685
1944-05-27 02:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5840_output_1944-05-27,RAILROAD CENTER,AACHEN,490,253.25,249.25,98.42053307008885,4.0,1.5794669299111548
1944-12-01 18:59:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6489_output_1944-12-01,,,476,250.48,250.0,99.80836793356755,0.48,0.19163206643244968
1941-10-03 01:46:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6396_output_1941-10-03,Nurnberg Marshalling Yard,Nurnberg,113,248.0,167.0,67.33870967741935,81.0,32.66129032258064
1944-12-24 14:59:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5982_output_1944-12-24,Gremberg MY,Cologne,164,247.25,166.0,67.13852376137513,81.25,32.861476238624874
1943-05-01 04:30:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5808_output_1943-05-01,MARSHALLING YARD,TOURS,187,246.0,209.0,84.95934959349594,37.0,15.040650406504067
1942-01-29 18:31:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5908_output_1942-01-29,,,91,237.6,209.35,88.11026936026936,28.25,11.88973063973064
1944-12-18 18:28:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5992_output_1944-12-18,Nippes M Y,Cologne,326,217.0,216.0,99.53917050691244,1.0,0.4608294930875576
