DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-07-07 14:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0654_output_1944-07-07,LEUNA SYN OIL,MERSEBURG,24,56.0,53.0,94.64285714285714,3.0,5.357142857142857
1944-10-15 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0589_output_1944-10-15,Oil Ref,Cologne,18,54.0,27.0,50.0,27.0,50.0
1944-05-23 09:13:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0494_output_1944-05-23,Dacia Romana,Ploesti,51,53.0,52.0,98.11320754716981,1.0,1.8867924528301887
1945-01-29 12:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0769_output_1945-01-29,GNEISENAU BENZOL PLANT,,16,47.2,47.0,99.57627118644066,0.2,0.423728813559322
1945-01-30 15:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0628_output_1945-01-30,BENZOL PLANT,KAISERSTUHL,17,47.05,47.0,99.89373007438896,0.05,0.10626992561105209
1945-05-08 14:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0765_output_1945-05-08,SCHOLVEN OIL PLANT,GELSENKIRCHEN,469,45.6,39.6,86.8421052631579,6.0,13.157894736842104
1945-04-04 07:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0646_output_1945-04-04,Rothensee Synthetic Oil,Magdeburg,27,41.8,18.8,44.97607655502393,23.0,55.02392344497608
1944-08-28 06:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0609_output_1944-08-28,Emmerich Oil Refineries,Emmerich,119,38.5,37.5,97.40259740259741,1.0,2.5974025974025974
1945-03-30 13:35:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0795_output_1945-03-30,HAFEN OIL STORAGE,HAMBURG,32,38.35,20.0,52.15123859191656,18.35,47.84876140808345
1945-03-03 13:33:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0795_output_1945-03-03,HAFEN OIL STORAGE,HAMBURG,29,38.0,10.0,26.31578947368421,28.0,73.68421052631578
1945-03-08 14:35:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0805_output_1945-03-08,BENZOL PLANT,HULS,12,37.15,36.0,96.90444145356662,1.15,3.095558546433378
1945-03-25 10:28:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0577_output_1945-03-25,STORAGE OIL,BUCHEN,55,34.1,34.0,99.70674486803519,0.1,0.2932551319648094
1944-11-08 12:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0659_output_1944-11-08,,,12,27.0,27.0,100.0,0.0,0.0
1941-05-15 13:48:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0758_output_1941-05-15,HS A G SYN OIL,GELSENKIRCHEN,16,25.0,0.0,0.0,25.0,100.0
1944-06-20 21:55:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0688_output_1944-06-20,HYDRIERWERKE AG,POLITZ,184,24.0,20.0,83.33333333333334,4.0,16.666666666666664
1944-08-17 15:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0546_output_1944-08-17,OIL DUMP,ROUEN,122,22.5,0.0,0.0,22.5,100.0
1945-01-31 11:52:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0628_output_1945-01-31,BENZOL PLANT,KAISERSTUHL,8,22.05,22.0,99.77324263038548,0.05,0.22675736961451248
1945-01-01 06:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0769_output_1945-01-01,GNEISENAU BENZOL PLANT,,65,19.65,19.5,99.23664122137406,0.15,0.7633587786259542
