target_location,target_name,BOOK,TOTAL_TONS,INCENDIARY_PERCENT,TARGET_SCORE,TONNAGE_SCORE,INCENDIARY_SCORE,AREA_BOMBING_SCORE,AREA_BOMBING_SCORE_NORMALIZED
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,7.0,0.0,1,4.993232691306611,0.0,5.5,5.7
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4.0,0.0,1,4.268783619642547,0.0,5.3,5.5
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,5.0,0.0,1,4.5779975707097,0.0,5.4,5.6
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,6.0,0.0,1,4.813291688356759,0.0,5.4,5.6
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4.0,0.0,1,4.268783619642547,0.0,5.3,5.5
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4.0,0.0,1,4.268783619642547,0.0,5.3,5.5
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,7.0,0.0,1,4.993232691306611,0.0,5.5,5.7
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,7.0,0.0,1,4.993232691306611,0.0,5.5,5.7
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,5.0,0.0,1,4.5779975707097,0.0,5.4,5.6
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,39.0,97.43589743589743,1,7.033663022731217,8.877682397229908,8.8,9.1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,6.359999999999999,5.660377358490567,0,4.924344959222627,3.1459816256447395,2.4,2.5
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.8,25.0,0,0.7506507027589797,4.494069356654771,1.6,1.6
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.45,44.44444444444445,0,0.3270865868471282,5.944072768064668,1.9,2.0
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.6,0.0,0,4.100642026722193,0.0,1.2,1.2
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
AALEN,RR LINES,BOOK_11_TRANSPORTATION__PART_3,67.0,0.0,0,7.838278674301579,0.0,2.4,2.5
AALEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,24.0,0.0,1,6.1726531320492795,0.0,5.9,6.1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.25,0.0,0,0.13118167621030713,0.0,0.0,0.0
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,101.5,0.0,0,8.571577303487766,0.0,2.6,2.7
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.04,11.76470588235294,0,3.013187575915322,3.571489948201708,2.0,2.1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.125,0.0,0,3.081901787263578,0.0,0.9,0.9
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.42,28.57142857142857,0,0.31025507548152004,4.743019355761154,1.5,1.5
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4.79,9.18580375782881,0,4.4863786222453585,3.391724997354904,2.4,2.5
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.48,32.432432432432435,0,2.0461565157036263,5.013508195409511,2.1,2.2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.6,0.0,0,2.1532188096477527,0.0,0.6,0.6
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.84,13.043478260869565,0,2.3307305222974146,3.6606280552986226,1.8,1.9
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.3,0.0,0,0.22748568453930246,0.0,0.1,0.1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.5,0.0,0,3.2903001908728093,0.0,1.0,1.0
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.24,19.35483870967742,0,1.8655214298108624,4.100567745164039,1.8,1.9
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.375,0.0,0,2.0098906819364917,0.0,0.6,0.6
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,110.0,0.0,0,8.702411938226618,0.0,2.6,2.7
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4.6,0.0,0,4.469373590144023,0.0,1.3,1.3
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.3,0.0,0,0.22748568453930246,0.0,0.1,0.1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.25,0.0,0,0.13118167621030713,0.0,0.0,0.0
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,9.0,0.0,0,5.230956099253861,0.0,1.6,1.6
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,64.0,0.0,0,7.759326739545376,0.0,2.3,2.4
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.0,100.0,0,2.6979003990976924,10.0,3.8,3.9
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,26.0,0.0,0,6.280583029672045,0.0,1.9,2.0
ABTSGMUND,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,100.0,1,3.692174214818671,10.0,8.1,8.4
ACHEN,TUNNEL,BOOK_11_TRANSPORTATION__PART_3,0.25,0.0,0,0.13118167621030713,0.0,0.0,0.0
ACHEN,TUNNEL,BOOK_11_TRANSPORTATION__PART_3,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
ACHERN,R R CENTER,BOOK_11_TRANSPORTATION__PART_3,149.692,20.837452903294764,0,9.00503210133611,4.20391484977336,4.0,4.1
ACHERN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,50.0,0.0,1,7.340968245705362,0.0,6.2,6.4
ACHERN CITY AREA,TABORT,BOOK_6_INDUSTRIAL__PART_2,4.0,50.0,1,4.268783619642547,6.374458882917678,7.2,7.4
ACHIET,AIRFIELD,BOOK_10_AIRFIELDS__PART_1,58.25,0.0,0,7.597952455318411,0.0,2.3,2.4
ACHIET,AIRFIELD,BOOK_10_AIRFIELDS__PART_1,39.0,0.0,0,7.033663022731217,0.0,2.1,2.2
ACHIET,AIRFIELD,BOOK_10_AIRFIELDS__PART_1,203.75,0.0,0,9.279888946729134,0.0,2.8,2.9
ADENAU,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
AELTRE,LAIRDROME,BOOK_10_AIRFIELDS__PART_1,18.0,0.0,0,5.8754121117473534,0.0,1.8,1.9
AGENVILLE,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,383.0,0.0,1,9.6538261322228,0.0,6.9,7.1
AGENVILLERS,NO BALL,BOOK_8_WEAPON,27.0,0.0,0,6.333159812597605,0.0,1.9,2.0
AGENVILLERS,NO BALL,BOOK_8_WEAPON,26.0,0.0,0,6.280583029672045,0.0,1.9,2.0
AHLEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,127.0,22.04724409448819,1,8.855977789345827,4.288244554243983,7.9,8.1
AHLEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,90.5,30.939226519337016,1,8.384001388165887,4.908069078925606,8.0,8.2
AHLHORN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
AHLHORN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
AHLHORN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
AHLHORN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,208.1,0.04805382027871216,0,9.294985250737463,0.040425187056457174,2.8,2.9
AHLHORN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,229.0,0.0,0,9.365087627971542,0.0,2.8,2.9
AHLHORN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,249.94,0.0,0,9.428075655040777,0.0,2.8,2.9
AHRENSBERG,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,0.2,0.0,1,0.07166406385563075,0.0,4.0,4.1
AHRWEILER,COMMUNICATIONS,BOOK_11_TRANSPORTATION__PART_3,54.8,0.0,0,7.492451847995836,0.0,2.2,2.3
AHRWEILER,COMMUNICATIONS,BOOK_11_TRANSPORTATION__PART_3,23.0,0.0,0,6.121464515009544,0.0,1.8,1.9
AHRWEILER,COMMUNICATIONS,BOOK_11_TRANSPORTATION__PART_3,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
AHRWEILER,COMMUNICATIONS,BOOK_11_TRANSPORTATION__PART_3,119.294,0.24644994718929703,0,8.796113135519693,0.20732556032792337,2.7,2.8
AHRWEILER,COMMUNICATIONS,BOOK_11_TRANSPORTATION__PART_3,28.0,0.0,0,6.395800798195385,0.0,1.9,2.0
AHRWEILER,COMMUNICATIONS,BOOK_11_TRANSPORTATION__PART_3,26.0,0.0,0,6.280583029672045,0.0,1.9,2.0
AHRWEILER,COMMUNICATIONS,BOOK_11_TRANSPORTATION__PART_3,2.5,20.0,0,3.2903001908728093,4.145539357905837,2.2,2.3
AHRWEILER,RAILROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_3,39.5,17.72151898734177,0,7.0570883220544856,3.9867155610075873,3.3,3.4
AHRWEILER,RAILROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_3,33.0,15.151515151515152,0,6.722019781363873,3.8075708742705054,3.2,3.3
AILLY LE HAUT CLOCHER,WKS,BOOK_6_INDUSTRIAL__PART_5,119.0,0.0,1,8.792469200069409,0.0,6.6,6.8
AILLY LE HAUT CLOCHER,WKS,BOOK_6_INDUSTRIAL__PART_5,143.0,0.0,1,8.961998958875586,0.0,6.7,6.9
AINSBURG,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_4,24.0,0.0,0,6.1726531320492795,0.0,1.9,2.0
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,1.75,0.0,0,2.2375498872115216,0.0,0.7,0.7
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,1.75,0.0,0,2.2375498872115216,0.0,0.7,0.7
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,101.5,0.0,0,8.571577303487766,0.0,2.6,2.7
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,100.08,0.07993605115907274,0,8.549019607843137,0.06724605456793556,2.6,2.7
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,2.4,0.0,0,3.2375498872115216,0.0,1.0,1.0
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,23.5,0.0,0,6.14593093874718,0.0,1.8,1.9
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,7.0,0.0,0,4.993232691306611,0.0,1.5,1.5
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,43.0,0.0,0,7.167794551448898,0.0,2.2,2.3
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,12.0,0.0,0,5.527676557348603,0.0,1.7,1.8
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,38.0,0.0,0,6.986812424084679,0.0,2.1,2.2
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,43.0,0.0,0,7.167794551448898,0.0,2.2,2.3
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,87.0,0.0,0,8.32864827346868,0.0,2.5,2.6
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,48.0,0.0,0,7.283359361443692,0.0,2.2,2.3
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,21.0,0.0,0,6.031580773902482,0.0,1.8,1.9
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,95.0,24.210526315789473,0,8.4412632309561,4.439038304220729,3.9,4.0
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,22.0,0.0,0,6.073572791948639,0.0,1.8,1.9
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,1.8,0.0,0,2.289259066458442,0.0,0.7,0.7
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,149.625,0.0,0,9.004685059864654,0.0,2.7,2.8
AIRDROME,PO IX NAME,BOOK_10_AIRFIELDS__PART_1,8.4,0.0,0,5.176297067499567,0.0,1.6,1.6
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.37,32.432432432432435,0,0.2762450112788478,5.013508195409511,1.6,1.6
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,48.55,0.0,0,7.297935103244838,0.0,2.2,2.3
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,24.540000000000003,0.9779951100244497,0,6.200589970501475,0.8227365698238374,2.1,2.2
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.74,32.432432432432435,0,0.7058823529411764,5.013508195409511,1.7,1.8
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.52,7.894736842105263,0,2.10758285615131,3.30172988725052,1.6,1.6
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.8,0.0,0,2.289259066458442,0.0,0.7,0.7
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.875,0.0,0,2.3519000520562208,0.0,0.7,0.7
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,12.5,0.0,0,5.576262363352421,0.0,1.7,1.8
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,209.0,0.0,0,9.298108623980566,0.0,2.8,2.9
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,298.0,0.0,0,9.530279368384523,0.0,2.9,3.0
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,849.0,0.0,0,9.918098212736421,0.0,3.0,3.1
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,286.0,0.0,0,9.508415755682805,0.0,2.9,3.0
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,29.7,0.0,0,6.475967378101684,0.0,1.9,2.0
AIRDROME,RENNES AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.5,0.0,0,0.3597084851639771,0.0,0.1,0.1
AIRE,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,54.0,0.0,1,7.474058650008676,0.0,6.2,6.4
ALBERDORF,CANAL,BOOK_11_TRANSPORTATION__PART_3,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
ALBERDORF,CANAL,BOOK_11_TRANSPORTATION__PART_3,2.48,19.35483870967742,0,3.2618427902134304,4.100567745164039,2.2,2.3
ALBESE,BRIDGE,BOOK_11_TRANSPORTATION__PART_2,261.0,0.0,0,9.462606281450633,0.0,2.8,2.9
ALBESE,BRIDGE,BOOK_11_TRANSPORTATION__PART_2,77.0,0.0,0,8.110359187922956,0.0,2.4,2.5
ALBESE,BRIDGE,BOOK_11_TRANSPORTATION__PART_2,167.0,0.0,0,9.108276939094221,0.0,2.7,2.8
ALBESE,BRIDGE,BOOK_11_TRANSPORTATION__PART_2,45.65,0.0,0,7.2337324310255084,0.0,2.2,2.3
ALENCON,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,16.0,0.0,0,5.778240499739718,0.0,1.7,1.8
ALENCON,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,401.0,0.0,0,9.677771993753254,0.0,2.9,3.0
ALESSANDRIA,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,486.0,0.0,0,9.765226444560124,0.0,2.9,3.0
ALESSANDRIA,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,66.0,0.0,0,7.809994794377928,0.0,2.3,2.4
ALESSANDRIA,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,199.5,0.0,0,9.259239979177512,0.0,2.8,2.9
ALFHAUSEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,8.0,0.0,0,5.11677945514489,0.0,1.5,1.5
ALFSTEDT,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
ALHERSLOH,ALTDAMN,BOOK_6_INDUSTRIAL__PART_5,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
ALHERSLOH,ALTDAMN,BOOK_6_INDUSTRIAL__PART_5,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
ALHERSLOH,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,4.72,2.5423728813559325,1,4.477529064723234,2.138766464351374,6.0,6.2
ALHERSLOH,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,2.8,0.0,1,3.382439701544335,0.0,5.0,5.2
ALLESANDRIA,RLWY BRIDGE OVER RIVER,BOOK_11_TRANSPORTATION__PART_4,1.87,6.41711229946524,0,2.3451327433628317,3.198730591250975,1.7,1.8
ALLY LE HAUT CLOCHER,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,67.0,0.0,1,7.838278674301579,0.0,6.4,6.6
ALLY LE HAUT CLOCHER,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,144.0,0.0,1,8.970154433454798,0.0,6.7,6.9
ALLY LE HAUT CLOCHER,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,161.0,0.0,1,9.074960957834461,0.0,6.7,6.9
ALLY LE HAUT CLOCHER,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,107.0,0.0,1,8.660940482387646,0.0,6.6,6.8
ALLY LE HAUT CLOCHER,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,87.5,0.0,1,8.337324310255076,0.0,6.5,6.7
ALMENECHES,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,27.0,0.0,1,6.333159812597605,0.0,5.9,6.1
ALOST,ALOST HA-LL; R R BRIDGE,BOOK_11_TRANSPORTATION__PART_1,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
ALOST,R R,BOOK_11_TRANSPORTATION__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
ALOST,R R,BOOK_11_TRANSPORTATION__PART_1,5.0,0.0,0,4.5779975707097,0.0,1.4,1.4
ALOST,R R,BOOK_11_TRANSPORTATION__PART_1,23.0,0.0,0,6.121464515009544,0.0,1.8,1.9
ALOST,R R,BOOK_11_TRANSPORTATION__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
ALSOSZOLNOK,CITY AREA,BOOK_6_INDUSTRIAL__PART_1,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
ALTENAHR,RAILROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_3,125.0,0.0,0,8.83914627798022,0.0,2.7,2.8
ALTENAHR,RAILROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_3,32.21,0.6519714374417882,0,6.67638382786743,0.5484697608054129,2.2,2.3
ALTENAHR,RAILROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_3,39.0,0.0,0,7.033663022731217,0.0,2.1,2.2
ALTENAHR,RAILROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_3,33.967999999999996,0.49458313707018375,0,6.770779108103419,0.4160671454437671,2.2,2.3
ALTENAHR,RAILROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_3,29.126,0.43260317242326446,0,6.467811903522471,0.3639266153033513,2.0,2.1
ALTENBEKEN,RR VIADUCT,BOOK_11_TRANSPORTATION__PART_3,66.0,0.0,0,7.809994794377928,0.0,2.3,2.4
ALTENBEKEN,RR VIADUCT,BOOK_11_TRANSPORTATION__PART_3,365.878,0.1033131262333346,0,9.634218289085545,0.08691197555462812,2.9,3.0
ALTENBEKEN,RR VIADUCT,BOOK_11_TRANSPORTATION__PART_3,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
ALTENBEKEN,RR VIADUCT,BOOK_11_TRANSPORTATION__PART_3,72.21,0.2908184461985875,0,8.001388165885823,0.24465047771142986,2.5,2.6
ALTENBEKEN,RR VIADUCT,BOOK_11_TRANSPORTATION__PART_3,8.8,0.0,0,5.194863786222453,0.0,1.6,1.6
ALTENBEKEN,RR VIADUCT,BOOK_11_TRANSPORTATION__PART_3,114.0,0.0,0,8.747527329515878,0.0,2.6,2.7
ALTENBEKEN,RR VIADUCT,BOOK_11_TRANSPORTATION__PART_3,194.0,0.0,0,9.237029325004338,0.0,2.8,2.9
ALTENESCH,AERODROME,BOOK_10_AIRFIELDS__PART_2,0.72,16.666666666666664,0,0.6887038001041125,3.9131860254065463,1.4,1.4
ALTERKULZ,Unidentified Target,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
ALTONA,DOCKS,BOOK_17_NAVAL,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
ALTSTADT,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,84.21600000000001,16.8804027738197,0,8.286656255422523,3.9280847144382762,3.7,3.8
ALTWILDUNGEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,30.0,0.0,1,6.531667534270346,0.0,6.0,6.2
ALZEY,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
AMBERG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,141.0,0.0,0,8.951934756203366,0.0,2.7,2.8
AMBERG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,1.2,16.666666666666668,0,1.8181502689571405,3.9131860254065467,1.7,1.8
AMBERG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,27.0,0.0,0,6.333159812597605,0.0,1.9,2.0
AMBERG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,27.5,0.0,0,6.365608190178726,0.0,1.9,2.0
AMBERIEU,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,102.0,0.0,0,8.585285441610273,0.0,2.6,2.7
AMBES,OIL DEPOT,BOOK_2_OILREFINERIES,15.0,33.33333333333333,0,5.71889640812077,5.083300538358647,3.2,3.3
AMBES,OIL DEPOT,BOOK_2_OILREFINERIES,35.0,14.285714285714285,0,6.818670831164324,3.7472193593356247,3.2,3.3
AMBES,OIL DEPOT,BOOK_2_OILREFINERIES,12.2,16.393442622950822,0,5.570015616866215,3.894140670283654,2.8,2.9
AMBES,OIL DEPOT,BOOK_2_OILREFINERIES,2.48,19.35483870967742,0,3.2618427902134304,4.100567745164039,2.2,2.3
AMBES,OIL DEPOT,BOOK_2_OILREFINERIES,11.09,56.266907123534715,0,5.462432760714906,6.859953048545376,3.7,3.8
AMBLETEUSE,V WEAPONS,BOOK_8_WEAPON,24.0,0.0,0,6.1726531320492795,0.0,1.9,2.0
AMBLETEUSE,V WEAPONS,BOOK_8_WEAPON,10.0,0.0,0,5.347388512927295,0.0,1.6,1.6
AMERFOORT,UNIDENTIFIED AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
